period,medication_id,medication_name,category,opening_stock,quantity_sold,quantity_restocked,closing_stock,reorder_point,unit_cost
2024-06,MED027,Fer 80mg,Supplément,14,194,180,0,30,3.0
2024-07,MED027,Fer 80mg,Supplément,19,199,180,0,30,3.0
2024-08,MED027,Fer 80mg,Supplément,58,238,180,0,30,3.0
2024-09,MED027,Fer 80mg,Supplément,59,239,180,0,30,3.0
2024-10,MED027,Fer 80mg,Supplément,114,294,180,0,30,3.0
2024-11,MED027,Fer 80mg,Supplément,126,306,180,0,30,3.0
2024-12,MED027,Fer 80mg,Supplément,163,343,180,0,30,3.0
2025-01,MED027,Fer 80mg,Supplément,157,337,180,0,30,3.0
2025-02,MED027,Fer 80mg,Supplément,101,281,180,0,30,3.0
2025-03,MED027,Fer 80mg,Supplément,81,261,180,0,30,3.0
2020-01,MED028,Acide Folique 5mg,Supplément,204,204,0,0,25,2.5
2020-02,MED028,Acide Folique 5mg,Supplément,31,181,150,0,25,2.5
2020-03,MED028,Acide Folique 5mg,Supplément,8,158,150,0,25,2.5
2020-04,MED028,Acide Folique 5mg,Supplément,1,151,150,0,25,2.5
2020-05,MED028,Acide Folique 5mg,Supplément,2,152,150,0,25,2.5
2020-06,MED028,Acide Folique 5mg,Supplément,0,126,150,24,25,2.5
2020-07,MED028,Acide Folique 5mg,Supplément,24,127,150,47,25,2.5
2020-08,MED028,Acide Folique 5mg,Supplément,47,155,150,42,25,2.5
2020-09,MED028,Acide Folique 5mg,Supplément,42,163,150,29,25,2.5
2020-10,MED028,Acide Folique 5mg,Supplément,48,198,150,0,25,2.5
2020-11,MED028,Acide Folique 5mg,Supplément,48,198,150,0,25,2.5
2020-12,MED028,Acide Folique 5mg,Supplément,74,224,150,0,25,2.5
2021-01,MED028,Acide Folique 5mg,Supplément,57,207,150,0,25,2.5
2021-02,MED028,Acide Folique 5mg,Supplément,28,178,150,0,25,2.5
2021-03,MED028,Acide Folique 5mg,Supplément,25,175,150,0,25,2.5
2021-04,MED028,Acide Folique 5mg,Supplément,14,164,150,0,25,2.5
2021-05,MED028,Acide Folique 5mg,Supplément,4,154,150,0,25,2.5
2021-06,MED028,Acide Folique 5mg,Supplément,0,127,150,23,25,2.5
2021-07,MED028,Acide Folique 5mg,Supplément,23,135,150,38,25,2.5
2021-08,MED028,Acide Folique 5mg,Supplément,38,161,150,27,25,2.5
2021-09,MED028,Acide Folique 5mg,Supplément,27,173,150,4,25,2.5
2021-10,MED028,Acide Folique 5mg,Supplément,47,197,150,0,25,2.5
2021-11,MED028,Acide Folique 5mg,Supplément,70,220,150,0,25,2.5
2021-12,MED028,Acide Folique 5mg,Supplément,85,235,150,0,25,2.5
2022-01,MED028,Acide Folique 5mg,Supplément,60,210,150,0,25,2.5
2022-02,MED028,Acide Folique 5mg,Supplément,34,184,150,0,25,2.5
2022-03,MED028,Acide Folique 5mg,Supplément,30,180,150,0,25,2.5
2022-04,MED028,Acide Folique 5mg,Supplément,26,176,150,0,25,2.5
2022-05,MED028,Acide Folique 5mg,Supplément,14,164,150,0,25,2.5
2022-06,MED028,Acide Folique 5mg,Supplément,0,141,150,9,25,2.5
2022-07,MED028,Acide Folique 5mg,Supplément,9,136,150,23,25,2.5
2022-08,MED028,Acide Folique 5mg,Supplément,23,160,150,13,25,2.5
2022-09,MED028,Acide Folique 5mg,Supplément,27,177,150,0,25,2.5
2022-10,MED028,Acide Folique 5mg,Supplément,48,198,150,0,25,2.5
2022-11,MED028,Acide Folique 5mg,Supplément,58,208,150,0,25,2.5
2022-12,MED028,Acide Folique 5mg,Supplément,108,258,150,0,25,2.5
2023-01,MED028,Acide Folique 5mg,Supplément,73,223,150,0,25,2.5
2023-02,MED028,Acide Folique 5mg,Supplément,35,185,150,0,25,2.5
2023-03,MED028,Acide Folique 5mg,Supplément,34,184,150,0,25,2.5
2023-04,MED028,Acide Folique 5mg,Supplément,28,178,150,0,25,2.5
2023-05,MED028,Acide Folique 5mg,Supplément,23,173,150,0,25,2.5
2023-06,MED028,Acide Folique 5mg,Supplément,0,139,150,11,25,2.5
2023-07,MED028,Acide Folique 5mg,Supplément,11,140,150,21,25,2.5
2023-08,MED028,Acide Folique 5mg,Supplément,21,171,150,0,25,2.5
2023-09,MED028,Acide Folique 5mg,Supplément,32,182,150,0,25,2.5
2023-10,MED028,Acide Folique 5mg,Supplément,68,218,150,0,25,2.5
2023-11,MED028,Acide Folique 5mg,Supplément,75,225,150,0,25,2.5
2023-12,MED028,Acide Folique 5mg,Supplément,99,249,150,0,25,2.5
2024-01,MED028,Acide Folique 5mg,Supplément,81,231,150,0,25,2.5
2024-02,MED028,Acide Folique 5mg,Supplément,44,194,150,0,25,2.5
2024-03,MED028,Acide Folique 5mg,Supplément,37,187,150,0,25,2.5
2024-04,MED028,Acide Folique 5mg,Supplément,32,182,150,0,25,2.5
2024-05,MED028,Acide Folique 5mg,Supplément,16,166,150,0,25,2.5
2024-06,MED028,Acide Folique 5mg,Supplément,0,133,150,17,25,2.5
2024-07,MED028,Acide Folique 5mg,Supplément,17,146,150,21,25,2.5
2024-08,MED028,Acide Folique 5mg,Supplément,26,176,150,0,25,2.5
2024-09,MED028,Acide Folique 5mg,Supplément,30,180,150,0,25,2.5
2024-10,MED028,Acide Folique 5mg,Supplément,74,224,150,0,25,2.5
2024-11,MED028,Acide Folique 5mg,Supplément,71,221,150,0,25,2.5
2024-12,MED028,Acide Folique 5mg,Supplément,112,262,150,0,25,2.5
2025-01,MED028,Acide Folique 5mg,Supplément,97,247,150,0,25,2.5
2025-02,MED028,Acide Folique 5mg,Supplément,43,193,150,0,25,2.5
2025-03,MED028,Acide Folique 5mg,Supplément,39,189,150,0,25,2.5
2020-01,MED029,Bisoprolol 5mg,Cardiovasculaire,166,166,0,0,20,5.0
2020-02,MED029,Bisoprolol 5mg,Cardiovasculaire,12,132,120,0,20,5.0
2020-03,MED029,Bisoprolol 5mg,Cardiovasculaire,21,141,120,0,20,5.0
2020-04,MED029,Bisoprolol 5mg,Cardiovasculaire,9,129,120,0,20,5.0
2020-05,MED029,Bisoprolol 5mg,Cardiovasculaire,20,140,120,0,20,5.0
2020-06,MED029,Bisoprolol 5mg,Cardiovasculaire,10,130,120,0,20,5.0
2020-07,MED029,Bisoprolol 5mg,Cardiovasculaire,19,139,120,0,20,5.0
2020-08,MED029,Bisoprolol 5mg,Cardiovasculaire,16,136,120,0,20,5.0
2020-09,MED029,Bisoprolol 5mg,Cardiovasculaire,8,128,120,0,20,5.0
2020-10,MED029,Bisoprolol 5mg,Cardiovasculaire,20,140,120,0,20,5.0
2020-11,MED029,Bisoprolol 5mg,Cardiovasculaire,34,154,120,0,20,5.0
2020-12,MED029,Bisoprolol 5mg,Cardiovasculaire,46,166,120,0,20,5.0
2021-01,MED029,Bisoprolol 5mg,Cardiovasculaire,41,161,120,0,20,5.0
2021-02,MED029,Bisoprolol 5mg,Cardiovasculaire,12,132,120,0,20,5.0
2021-03,MED029,Bisoprolol 5mg,Cardiovasculaire,24,144,120,0,20,5.0
2021-04,MED029,Bisoprolol 5mg,Cardiovasculaire,23,143,120,0,20,5.0
2021-05,MED029,Bisoprolol 5mg,Cardiovasculaire,23,143,120,0,20,5.0
2021-06,MED029,Bisoprolol 5mg,Cardiovasculaire,21,141,120,0,20,5.0
2021-07,MED029,Bisoprolol 5mg,Cardiovasculaire,29,149,120,0,20,5.0
2021-08,MED029,Bisoprolol 5mg,Cardiovasculaire,21,141,120,0,20,5.0
2021-09,MED029,Bisoprolol 5mg,Cardiovasculaire,30,150,120,0,20,5.0
2021-10,MED029,Bisoprolol 5mg,Cardiovasculaire,25,145,120,0,20,5.0
2021-11,MED029,Bisoprolol 5mg,Cardiovasculaire,38,158,120,0,20,5.0
2021-12,MED029,Bisoprolol 5mg,Cardiovasculaire,47,167,120,0,20,5.0
2022-01,MED029,Bisoprolol 5mg,Cardiovasculaire,41,161,120,0,20,5.0
2022-02,MED029,Bisoprolol 5mg,Cardiovasculaire,10,130,120,0,20,5.0
2022-03,MED029,Bisoprolol 5mg,Cardiovasculaire,26,146,120,0,20,5.0
2022-04,MED029,Bisoprolol 5mg,Cardiovasculaire,21,141,120,0,20,5.0
2022-05,MED029,Bisoprolol 5mg,Cardiovasculaire,31,151,120,0,20,5.0
2022-06,MED029,Bisoprolol 5mg,Cardiovasculaire,24,144,120,0,20,5.0
2022-07,MED029,Bisoprolol 5mg,Cardiovasculaire,21,141,120,0,20,5.0
2022-08,MED029,Bisoprolol 5mg,Cardiovasculaire,34,154,120,0,20,5.0
2022-09,MED029,Bisoprolol 5mg,Cardiovasculaire,22,142,120,0,20,5.0
2022-10,MED029,Bisoprolol 5mg,Cardiovasculaire,27,147,120,0,20,5.0
2022-11,MED029,Bisoprolol 5mg,Cardiovasculaire,38,158,120,0,20,5.0
2022-12,MED029,Bisoprolol 5mg,Cardiovasculaire,52,172,120,0,20,5.0
2023-01,MED029,Bisoprolol 5mg,Cardiovasculaire,52,172,120,0,20,5.0
2023-02,MED029,Bisoprolol 5mg,Cardiovasculaire,16,136,120,0,20,5.0
2023-03,MED029,Bisoprolol 5mg,Cardiovasculaire,35,155,120,0,20,5.0
2023-04,MED029,Bisoprolol 5mg,Cardiovasculaire,36,156,120,0,20,5.0
2023-05,MED029,Bisoprolol 5mg,Cardiovasculaire,33,153,120,0,20,5.0
2023-06,MED029,Bisoprolol 5mg,Cardiovasculaire,26,146,120,0,20,5.0
2023-07,MED029,Bisoprolol 5mg,Cardiovasculaire,24,144,120,0,20,5.0
2023-08,MED029,Bisoprolol 5mg,Cardiovasculaire,45,165,120,0,20,5.0
2023-09,MED029,Bisoprolol 5mg,Cardiovasculaire,35,155,120,0,20,5.0
2023-10,MED029,Bisoprolol 5mg,Cardiovasculaire,42,162,120,0,20,5.0
2023-11,MED029,Bisoprolol 5mg,Cardiovasculaire,57,177,120,0,20,5.0
2023-12,MED029,Bisoprolol 5mg,Cardiovasculaire,50,170,120,0,20,5.0
2024-01,MED029,Bisoprolol 5mg,Cardiovasculaire,57,177,120,0,20,5.0
2024-02,MED029,Bisoprolol 5mg,Cardiovasculaire,22,142,120,0,20,5.0
2024-03,MED029,Bisoprolol 5mg,Cardiovasculaire,33,153,120,0,20,5.0
2024-04,MED029,Bisoprolol 5mg,Cardiovasculaire,29,149,120,0,20,5.0
2024-05,MED029,Bisoprolol 5mg,Cardiovasculaire,39,159,120,0,20,5.0
2024-06,MED029,Bisoprolol 5mg,Cardiovasculaire,24,144,120,0,20,5.0
2024-07,MED029,Bisoprolol 5mg,Cardiovasculaire,40,160,120,0,20,5.0
2024-08,MED029,Bisoprolol 5mg,Cardiovasculaire,40,160,120,0,20,5.0
2024-09,MED029,Bisoprolol 5mg,Cardiovasculaire,30,150,120,0,20,5.0
2024-10,MED029,Bisoprolol 5mg,Cardiovasculaire,35,155,120,0,20,5.0
2024-11,MED029,Bisoprolol 5mg,Cardiovasculaire,49,169,120,0,20,5.0
2024-12,MED029,Bisoprolol 5mg,Cardiovasculaire,61,181,120,0,20,5.0
2025-01,MED029,Bisoprolol 5mg,Cardiovasculaire,61,181,120,0,20,5.0
2025-02,MED029,Bisoprolol 5mg,Cardiovasculaire,33,153,120,0,20,5.0
2025-03,MED029,Bisoprolol 5mg,Cardiovasculaire,39,159,120,0,20,5.0
2020-01,MED030,Ramipril 5mg,Cardiovasculaire,165,165,0,0,20,5.5
2020-02,MED030,Ramipril 5mg,Cardiovasculaire,20,140,120,0,20,5.5
2020-03,MED030,Ramipril 5mg,Cardiovasculaire,22,142,120,0,20,5.5
2020-04,MED030,Ramipril 5mg,Cardiovasculaire,16,136,120,0,20,5.5
2020-05,MED030,Ramipril 5mg,Cardiovasculaire,16,136,120,0,20,5.5
2020-06,MED030,Ramipril 5mg,Cardiovasculaire,17,137,120,0,20,5.5
2020-07,MED030,Ramipril 5mg,Cardiovasculaire,23,143,120,0,20,5.5
2020-08,MED030,Ramipril 5mg,Cardiovasculaire,17,137,120,0,20,5.5
2020-09,MED030,Ramipril 5mg,Cardiovasculaire,16,136,120,0,20,5.5
2020-10,MED030,Ramipril 5mg,Cardiovasculaire,26,146,120,0,20,5.5
2020-11,MED030,Ramipril 5mg,Cardiovasculaire,34,154,120,0,20,5.5
2020-12,MED030,Ramipril 5mg,Cardiovasculaire,40,160,120,0,20,5.5
2021-01,MED030,Ramipril 5mg,Cardiovasculaire,38,158,120,0,20,5.5
2021-02,MED030,Ramipril 5mg,Cardiovasculaire,3,123,120,0,20,5.5
2021-03,MED030,Ramipril 5mg,Cardiovasculaire,26,146,120,0,20,5.5
2021-04,MED030,Ramipril 5mg,Cardiovasculaire,16,136,120,0,20,5.5
2021-05,MED030,Ramipril 5mg,Cardiovasculaire,25,145,120,0,20,5.5
2021-06,MED030,Ramipril 5mg,Cardiovasculaire,20,140,120,0,20,5.5
2021-07,MED030,Ramipril 5mg,Cardiovasculaire,30,150,120,0,20,5.5
2021-08,MED030,Ramipril 5mg,Cardiovasculaire,16,136,120,0,20,5.5
2021-09,MED030,Ramipril 5mg,Cardiovasculaire,16,136,120,0,20,5.5
2021-10,MED030,Ramipril 5mg,Cardiovasculaire,22,142,120,0,20,5.5
2021-11,MED030,Ramipril 5mg,Cardiovasculaire,39,159,120,0,20,5.5
2021-12,MED030,Ramipril 5mg,Cardiovasculaire,37,157,120,0,20,5.5
2022-01,MED030,Ramipril 5mg,Cardiovasculaire,33,153,120,0,20,5.5
2022-02,MED030,Ramipril 5mg,Cardiovasculaire,16,136,120,0,20,5.5
2022-03,MED030,Ramipril 5mg,Cardiovasculaire,30,150,120,0,20,5.5
2022-04,MED030,Ramipril 5mg,Cardiovasculaire,27,147,120,0,20,5.5
2022-05,MED030,Ramipril 5mg,Cardiovasculaire,24,144,120,0,20,5.5
2022-06,MED030,Ramipril 5mg,Cardiovasculaire,21,141,120,0,20,5.5
2022-07,MED030,Ramipril 5mg,Cardiovasculaire,29,149,120,0,20,5.5
2022-08,MED030,Ramipril 5mg,Cardiovasculaire,34,154,120,0,20,5.5
2022-09,MED030,Ramipril 5mg,Cardiovasculaire,25,145,120,0,20,5.5
2022-10,MED030,Ramipril 5mg,Cardiovasculaire,26,146,120,0,20,5.5
2022-11,MED030,Ramipril 5mg,Cardiovasculaire,40,160,120,0,20,5.5
2022-12,MED030,Ramipril 5mg,Cardiovasculaire,46,166,120,0,20,5.5
2023-01,MED030,Ramipril 5mg,Cardiovasculaire,42,162,120,0,20,5.5
2023-02,MED030,Ramipril 5mg,Cardiovasculaire,18,138,120,0,20,5.5
2023-03,MED030,Ramipril 5mg,Cardiovasculaire,29,149,120,0,20,5.5
2023-04,MED030,Ramipril 5mg,Cardiovasculaire,30,150,120,0,20,5.5
2023-05,MED030,Ramipril 5mg,Cardiovasculaire,25,145,120,0,20,5.5
2023-06,MED030,Ramipril 5mg,Cardiovasculaire,30,150,120,0,20,5.5
2023-07,MED030,Ramipril 5mg,Cardiovasculaire,37,157,120,0,20,5.5
2023-08,MED030,Ramipril 5mg,Cardiovasculaire,45,165,120,0,20,5.5
2023-09,MED030,Ramipril 5mg,Cardiovasculaire,36,156,120,0,20,5.5
2023-10,MED030,Ramipril 5mg,Cardiovasculaire,27,147,120,0,20,5.5
2023-11,MED030,Ramipril 5mg,Cardiovasculaire,47,167,120,0,20,5.5
2023-12,MED030,Ramipril 5mg,Cardiovasculaire,43,163,120,0,20,5.5
2024-01,MED030,Ramipril 5mg,Cardiovasculaire,61,181,120,0,20,5.5
2024-02,MED030,Ramipril 5mg,Cardiovasculaire,24,144,120,0,20,5.5
2024-03,MED030,Ramipril 5mg,Cardiovasculaire,32,152,120,0,20,5.5
2024-04,MED030,Ramipril 5mg,Cardiovasculaire,21,141,120,0,20,5.5
2024-05,MED030,Ramipril 5mg,Cardiovasculaire,37,157,120,0,20,5.5
2024-06,MED030,Ramipril 5mg,Cardiovasculaire,35,155,120,0,20,5.5
2024-07,MED030,Ramipril 5mg,Cardiovasculaire,37,157,120,0,20,5.5
2024-08,MED030,Ramipril 5mg,Cardiovasculaire,47,167,120,0,20,5.5
2024-09,MED030,Ramipril 5mg,Cardiovasculaire,32,152,120,0,20,5.5
2024-10,MED030,Ramipril 5mg,Cardiovasculaire,48,168,120,0,20,5.5
2024-11,MED030,Ramipril 5mg,Cardiovasculaire,39,159,120,0,20,5.5
2024-12,MED030,Ramipril 5mg,Cardiovasculaire,60,180,120,0,20,5.5
2025-01,MED030,Ramipril 5mg,Cardiovasculaire,42,162,120,0,20,5.5
2025-02,MED030,Ramipril 5mg,Cardiovasculaire,25,145,120,0,20,5.5
2025-03,MED030,Ramipril 5mg,Cardiovasculaire,40,160,120,0,20,5.5
