date,medication_id,medication_name,category,quantity_sold,unit_price,revenue
2021-06-02,MED014,Lévothyroxine 50mcg,Thyroïde,4,7.15,28.6
2021-06-02,MED015,Pantoprazole 40mg,Gastrique,10,7.8,78.0
2021-06-02,MED016,Sertraline 50mg,Psychiatrique,3,11.7,35.1
2021-06-02,MED017,Lansoprazole 30mg,Gastrique,7,7.15,50.05
2021-06-02,MED018,Cétirizine 10mg,Antihistaminique,24,4.55,109.2
2021-06-02,MED019,Diclofénac 50mg,Anti-inflammatoire,4,5.2,20.8
2021-06-02,MED020,Tramadol 50mg,Antalgique,5,7.8,39.0
2021-06-02,MED021,Fluconazole 150mg,Antifongique,2,13.0,26.0
2021-06-02,MED022,Ciprofloxacine 500mg,Antibiotique,4,15.6,62.4
2021-06-02,MED023,Doxycycline 100mg,Antibiotique,3,11.05,33.15
2021-06-02,MED024,Prednisolone 5mg,Corticoïde,3,5.85,17.55
2021-06-02,MED025,Vitamine D3 1000UI,Supplément,12,4.55,54.6
2021-06-02,MED026,Magnésium 300mg,Supplément,8,5.2,41.6
2021-06-02,MED027,Fer 80mg,Supplément,5,3.9,19.5
2021-06-02,MED028,Acide Folique 5mg,Supplément,6,3.25,19.5
2021-06-02,MED029,Bisoprolol 5mg,Cardiovasculaire,3,6.5,19.5
2021-06-02,MED030,Ramipril 5mg,Cardiovasculaire,4,7.15,28.6
2021-06-03,MED001,Paracétamol 500mg,Antalgique,17,3.25,55.25
2021-06-03,MED002,Amoxicilline 500mg,Antibiotique,11,10.4,114.4
2021-06-03,MED003,Ibuprofène 400mg,Anti-inflammatoire,17,4.55,77.35
2021-06-03,MED004,Oméprazole 20mg,Gastrique,12,6.5,78.0
2021-06-03,MED005,Metformine 850mg,Diabète,8,5.2,41.6
2021-06-03,MED006,Amlodipine 5mg,Cardiovasculaire,6,8.45,50.7
2021-06-03,MED007,Salbutamol Spray,Respiratoire,3,15.6,46.8
2021-06-03,MED008,Loratadine 10mg,Antihistaminique,17,5.85,99.45
2021-06-03,MED009,Vitamine C 1000mg,Supplément,12,3.9,46.8
2021-06-03,MED010,Doliprane 1000mg,Antalgique,28,3.9,109.2
2021-06-03,MED011,Augmentin 875mg,Antibiotique,5,19.5,97.5
2021-06-03,MED012,Ventoline 100mcg,Respiratoire,2,18.2,36.4
2021-06-03,MED013,Atorvastatine 20mg,Cardiovasculaire,7,9.1,63.7
2021-06-03,MED014,Lévothyroxine 50mcg,Thyroïde,4,7.15,28.6
2021-06-03,MED015,Pantoprazole 40mg,Gastrique,7,7.8,54.6
2021-06-03,MED016,Sertraline 50mg,Psychiatrique,4,11.7,46.8
2021-06-03,MED017,Lansoprazole 30mg,Gastrique,6,7.15,42.9
2021-06-03,MED018,Cétirizine 10mg,Antihistaminique,22,4.55,100.1
2021-06-03,MED019,Diclofénac 50mg,Anti-inflammatoire,7,5.2,36.4
2021-06-03,MED020,Tramadol 50mg,Antalgique,4,7.8,31.2
2021-06-03,MED021,Fluconazole 150mg,Antifongique,3,13.0,39.0
2021-06-03,MED022,Ciprofloxacine 500mg,Antibiotique,4,15.6,62.4
2021-06-03,MED023,Doxycycline 100mg,Antibiotique,3,11.05,33.15
2021-06-03,MED024,Prednisolone 5mg,Corticoïde,6,5.85,35.1
2021-06-03,MED025,Vitamine D3 1000UI,Supplément,10,4.55,45.5
2021-06-03,MED026,Magnésium 300mg,Supplément,10,5.2,52.0
2021-06-03,MED027,Fer 80mg,Supplément,7,3.9,27.3
2021-06-03,MED028,Acide Folique 5mg,Supplément,3,3.25,9.75
2021-06-03,MED029,Bisoprolol 5mg,Cardiovasculaire,6,6.5,39.0
2021-06-03,MED030,Ramipril 5mg,Cardiovasculaire,4,7.15,28.6
2021-06-04,MED001,Paracétamol 500mg,Antalgique,32,3.25,104.0
2021-06-04,MED002,Amoxicilline 500mg,Antibiotique,9,10.4,93.6
2021-06-04,MED003,Ibuprofène 400mg,Anti-inflammatoire,26,4.55,118.3
2021-06-04,MED004,Oméprazole 20mg,Gastrique,16,6.5,104.0
2021-06-04,MED005,Metformine 850mg,Diabète,8,5.2,41.6
2021-06-04,MED006,Amlodipine 5mg,Cardiovasculaire,7,8.45,59.15
2021-06-04,MED007,Salbutamol Spray,Respiratoire,3,15.6,46.8
2021-06-04,MED008,Loratadine 10mg,Antihistaminique,22,5.85,128.7
2021-06-04,MED009,Vitamine C 1000mg,Supplément,15,3.9,58.5
2021-06-04,MED010,Doliprane 1000mg,Antalgique,31,3.9,120.9
2021-06-04,MED011,Augmentin 875mg,Antibiotique,5,19.5,97.5
2021-06-04,MED012,Ventoline 100mcg,Respiratoire,3,18.2,54.6
2021-06-04,MED013,Atorvastatine 20mg,Cardiovasculaire,10,9.1,91.0
2021-06-04,MED014,Lévothyroxine 50mcg,Thyroïde,6,7.15,42.9
2021-06-04,MED015,Pantoprazole 40mg,Gastrique,9,7.8,70.2
2021-06-04,MED016,Sertraline 50mg,Psychiatrique,4,11.7,46.8
2021-06-04,MED017,Lansoprazole 30mg,Gastrique,7,7.15,50.05
2021-06-04,MED018,Cétirizine 10mg,Antihistaminique,28,4.55,127.4
2021-06-04,MED019,Diclofénac 50mg,Anti-inflammatoire,13,5.2,67.6
2021-06-04,MED020,Tramadol 50mg,Antalgique,5,7.8,39.0
2021-06-04,MED021,Fluconazole 150mg,Antifongique,5,13.0,65.0
2021-06-04,MED022,Ciprofloxacine 500mg,Antibiotique,4,15.6,62.4
2021-06-04,MED023,Doxycycline 100mg,Antibiotique,4,11.05,44.2
2021-06-04,MED024,Prednisolone 5mg,Corticoïde,7,5.85,40.95
2021-06-04,MED025,Vitamine D3 1000UI,Supplément,11,4.55,50.05
2021-06-04,MED026,Magnésium 300mg,Supplément,13,5.2,67.6
2021-06-04,MED027,Fer 80mg,Supplément,7,3.9,27.3
2021-06-04,MED028,Acide Folique 5mg,Supplément,6,3.25,19.5
2021-06-04,MED029,Bisoprolol 5mg,Cardiovasculaire,4,6.5,26.0
2021-06-04,MED030,Ramipril 5mg,Cardiovasculaire,6,7.15,42.9
2021-06-05,MED001,Paracétamol 500mg,Antalgique,30,3.25,97.5
2021-06-05,MED002,Amoxicilline 500mg,Antibiotique,8,10.4,83.2
2021-06-05,MED003,Ibuprofène 400mg,Anti-inflammatoire,10,4.55,45.5
2021-06-05,MED004,Oméprazole 20mg,Gastrique,11,6.5,71.5
2021-06-05,MED005,Metformine 850mg,Diabète,8,5.2,41.6
2021-06-05,MED006,Amlodipine 5mg,Cardiovasculaire,6,8.45,50.7
2021-06-05,MED007,Salbutamol Spray,Respiratoire,4,15.6,62.4
2021-06-05,MED008,Loratadine 10mg,Antihistaminique,15,5.85,87.75
2021-06-05,MED009,Vitamine C 1000mg,Supplément,10,3.9,39.0
2021-06-05,MED010,Doliprane 1000mg,Antalgique,25,3.9,97.5
2021-06-05,MED011,Augmentin 875mg,Antibiotique,5,19.5,97.5
2021-06-05,MED012,Ventoline 100mcg,Respiratoire,2,18.2,36.4
2021-06-05,MED013,Atorvastatine 20mg,Cardiovasculaire,6,9.1,54.6
2021-06-05,MED014,Lévothyroxine 50mcg,Thyroïde,5,7.15,35.75
2021-06-05,MED015,Pantoprazole 40mg,Gastrique,9,7.8,70.2
2021-06-05,MED016,Sertraline 50mg,Psychiatrique,3,11.7,35.1
2021-06-05,MED017,Lansoprazole 30mg,Gastrique,5,7.15,35.75
2021-06-05,MED018,Cétirizine 10mg,Antihistaminique,19,4.55,86.45
2021-06-05,MED019,Diclofénac 50mg,Anti-inflammatoire,5,5.2,26.0
2021-06-05,MED020,Tramadol 50mg,Antalgique,5,7.8,39.0
2021-06-05,MED021,Fluconazole 150mg,Antifongique,4,13.0,52.0
2021-06-05,MED022,Ciprofloxacine 500mg,Antibiotique,4,15.6,62.4
2021-06-05,MED023,Doxycycline 100mg,Antibiotique,3,11.05,33.15
2021-06-05,MED024,Prednisolone 5mg,Corticoïde,6,5.85,35.1
2021-06-05,MED025,Vitamine D3 1000UI,Supplément,9,4.55,40.95
2021-06-05,MED026,Magnésium 300mg,Supplément,8,5.2,41.6
2021-06-05,MED027,Fer 80mg,Supplément,5,3.9,19.5
2021-06-05,MED028,Acide Folique 5mg,Supplément,4,3.25,13.0
2021-06-05,MED029,Bisoprolol 5mg,Cardiovasculaire,5,6.5,32.5
2021-06-05,MED030,Ramipril 5mg,Cardiovasculaire,4,7.15,28.6
2021-06-06,MED001,Paracétamol 500mg,Antalgique,14,3.25,45.5
2021-06-06,MED002,Amoxicilline 500mg,Antibiotique,3,10.4,31.2
2021-06-06,MED003,Ibuprofène 400mg,Anti-inflammatoire,8,4.55,36.4
2021-06-06,MED004,Oméprazole 20mg,Gastrique,5,6.5,32.5
2021-06-06,MED005,Metformine 850mg,Diabète,4,5.2,20.8
2021-06-06,MED006,Amlodipine 5mg,Cardiovasculaire,3,8.45,25.35
2021-06-06,MED007,Salbutamol Spray,Respiratoire,1,15.6,15.6
2021-06-06,MED008,Loratadine 10mg,Antihistaminique,5,5.85,29.25
2021-06-06,MED009,Vitamine C 1000mg,Supplément,7,3.9,27.3
2021-06-06,MED010,Doliprane 1000mg,Antalgique,19,3.9,74.1
2021-06-06,MED011,Augmentin 875mg,Antibiotique,2,19.5,39.0
2021-06-06,MED012,Ventoline 100mcg,Respiratoire,1,18.2,18.2
2021-06-06,MED013,Atorvastatine 20mg,Cardiovasculaire,3,9.1,27.3
2021-06-06,MED014,Lévothyroxine 50mcg,Thyroïde,1,7.15,7.15
2021-06-06,MED015,Pantoprazole 40mg,Gastrique,4,7.8,31.2
2021-06-06,MED016,Sertraline 50mg,Psychiatrique,1,11.7,11.7
2021-06-06,MED017,Lansoprazole 30mg,Gastrique,3,7.15,21.45
2021-06-06,MED018,Cétirizine 10mg,Antihistaminique,8,4.55,36.4
2021-06-06,MED019,Diclofénac 50mg,Anti-inflammatoire,3,5.2,15.6
2021-06-06,MED020,Tramadol 50mg,Antalgique,2,7.8,15.6
2021-06-06,MED021,Fluconazole 150mg,Antifongique,1,13.0,13.0
2021-06-06,MED022,Ciprofloxacine 500mg,Antibiotique,2,15.6,31.2
2021-06-06,MED023,Doxycycline 100mg,Antibiotique,2,11.05,22.1
2021-06-06,MED024,Prednisolone 5mg,Corticoïde,3,5.85,17.55
2021-06-06,MED025,Vitamine D3 1000UI,Supplément,5,4.55,22.75
2021-06-06,MED026,Magnésium 300mg,Supplément,4,5.2,20.8
2021-06-06,MED027,Fer 80mg,Supplément,3,3.9,11.7
2021-06-06,MED028,Acide Folique 5mg,Supplément,2,3.25,6.5
2021-06-06,MED029,Bisoprolol 5mg,Cardiovasculaire,2,6.5,13.0
2021-06-06,MED030,Ramipril 5mg,Cardiovasculaire,2,7.15,14.3
2021-06-07,MED001,Paracétamol 500mg,Antalgique,32,3.25,104.0
2021-06-07,MED002,Amoxicilline 500mg,Antibiotique,7,10.4,72.8
2021-06-07,MED003,Ibuprofène 400mg,Anti-inflammatoire,17,4.55,77.35
2021-06-07,MED004,Oméprazole 20mg,Gastrique,13,6.5,84.5
2021-06-07,MED005,Metformine 850mg,Diabète,8,5.2,41.6
2021-06-07,MED006,Amlodipine 5mg,Cardiovasculaire,6,8.45,50.7
2021-06-07,MED007,Salbutamol Spray,Respiratoire,3,15.6,46.8
2021-06-07,MED008,Loratadine 10mg,Antihistaminique,16,5.85,93.6
2021-06-07,MED009,Vitamine C 1000mg,Supplément,16,3.9,62.4
2021-06-07,MED010,Doliprane 1000mg,Antalgique,29,3.9,113.1
2021-06-07,MED011,Augmentin 875mg,Antibiotique,5,19.5,97.5
2021-06-07,MED012,Ventoline 100mcg,Respiratoire,2,18.2,36.4
2021-06-07,MED013,Atorvastatine 20mg,Cardiovasculaire,6,9.1,54.6
2021-06-07,MED014,Lévothyroxine 50mcg,Thyroïde,5,7.15,35.75
2021-06-07,MED015,Pantoprazole 40mg,Gastrique,8,7.8,62.4
2021-06-07,MED016,Sertraline 50mg,Psychiatrique,4,11.7,46.8
2021-06-07,MED017,Lansoprazole 30mg,Gastrique,6,7.15,42.9
2021-06-07,MED018,Cétirizine 10mg,Antihistaminique,20,4.55,91.0
2021-06-07,MED019,Diclofénac 50mg,Anti-inflammatoire,7,5.2,36.4
2021-06-07,MED020,Tramadol 50mg,Antalgique,4,7.8,31.2
2021-06-07,MED021,Fluconazole 150mg,Antifongique,5,13.0,65.0
2021-06-07,MED022,Ciprofloxacine 500mg,Antibiotique,5,15.6,78.0
2021-06-07,MED023,Doxycycline 100mg,Antibiotique,4,11.05,44.2
2021-06-07,MED024,Prednisolone 5mg,Corticoïde,5,5.85,29.25
2021-06-07,MED025,Vitamine D3 1000UI,Supplément,12,4.55,54.6
2021-06-07,MED026,Magnésium 300mg,Supplément,8,5.2,41.6
2021-06-07,MED027,Fer 80mg,Supplément,8,3.9,31.2
2021-06-07,MED028,Acide Folique 5mg,Supplément,4,3.25,13.0
2021-06-07,MED029,Bisoprolol 5mg,Cardiovasculaire,5,6.5,32.5
2021-06-07,MED030,Ramipril 5mg,Cardiovasculaire,6,7.15,42.9
2021-06-08,MED001,Paracétamol 500mg,Antalgique,32,3.25,104.0
2021-06-08,MED002,Amoxicilline 500mg,Antibiotique,10,10.4,104.0
2021-06-08,MED003,Ibuprofène 400mg,Anti-inflammatoire,15,4.55,68.25
2021-06-08,MED004,Oméprazole 20mg,Gastrique,11,6.5,71.5
2021-06-08,MED005,Metformine 850mg,Diabète,9,5.2,46.8
2021-06-08,MED006,Amlodipine 5mg,Cardiovasculaire,6,8.45,50.7
2021-06-08,MED007,Salbutamol Spray,Respiratoire,4,15.6,62.4
2021-06-08,MED008,Loratadine 10mg,Antihistaminique,11,5.85,64.35
2021-06-08,MED009,Vitamine C 1000mg,Supplément,12,3.9,46.8
2021-06-08,MED010,Doliprane 1000mg,Antalgique,31,3.9,120.9
2021-06-08,MED011,Augmentin 875mg,Antibiotique,3,19.5,58.5
2021-06-08,MED012,Ventoline 100mcg,Respiratoire,2,18.2,36.4
2021-06-08,MED013,Atorvastatine 20mg,Cardiovasculaire,8,9.1,72.8
2021-06-08,MED014,Lévothyroxine 50mcg,Thyroïde,5,7.15,35.75
2021-06-08,MED015,Pantoprazole 40mg,Gastrique,12,7.8,93.6
2021-06-08,MED016,Sertraline 50mg,Psychiatrique,5,11.7,58.5
2021-06-08,MED017,Lansoprazole 30mg,Gastrique,8,7.15,57.2
2021-06-08,MED018,Cétirizine 10mg,Antihistaminique,23,4.55,104.65
2021-06-08,MED019,Diclofénac 50mg,Anti-inflammatoire,9,5.2,46.8
2021-06-08,MED020,Tramadol 50mg,Antalgique,3,7.8,23.4
2021-06-08,MED021,Fluconazole 150mg,Antifongique,3,13.0,39.0
2021-06-08,MED022,Ciprofloxacine 500mg,Antibiotique,4,15.6,62.4
2021-06-08,MED023,Doxycycline 100mg,Antibiotique,4,11.05,44.2
2021-06-08,MED024,Prednisolone 5mg,Corticoïde,6,5.85,35.1
2021-06-08,MED025,Vitamine D3 1000UI,Supplément,9,4.55,40.95
2021-06-08,MED026,Magnésium 300mg,Supplément,10,5.2,52.0
2021-06-08,MED027,Fer 80mg,Supplément,8,3.9,31.2
2021-06-08,MED028,Acide Folique 5mg,Supplément,6,3.25,19.5
2021-06-08,MED029,Bisoprolol 5mg,Cardiovasculaire,6,6.5,39.0
2021-06-08,MED030,Ramipril 5mg,Cardiovasculaire,5,7.15,35.75
2021-06-09,MED001,Paracétamol 500mg,Antalgique,30,3.25,97.5
2021-06-09,MED002,Amoxicilline 500mg,Antibiotique,8,10.4,83.2
2021-06-09,MED003,Ibuprofène 400mg,Anti-inflammatoire,18,4.55,81.9
2021-06-09,MED004,Oméprazole 20mg,Gastrique,12,6.5,78.0
2021-06-09,MED005,Metformine 850mg,Diabète,8,5.2,41.6
2021-06-09,MED006,Amlodipine 5mg,Cardiovasculaire,5,8.45,42.25
2021-06-09,MED007,Salbutamol Spray,Respiratoire,3,15.6,46.8
2021-06-09,MED008,Loratadine 10mg,Antihistaminique,19,5.85,111.15
2021-06-09,MED009,Vitamine C 1000mg,Supplément,11,3.9,42.9
2021-06-09,MED010,Doliprane 1000mg,Antalgique,35,3.9,136.5
2021-06-09,MED011,Augmentin 875mg,Antibiotique,5,19.5,97.5
2021-06-09,MED012,Ventoline 100mcg,Respiratoire,2,18.2,36.4
2021-06-09,MED013,Atorvastatine 20mg,Cardiovasculaire,8,9.1,72.8
2021-06-09,MED014,Lévothyroxine 50mcg,Thyroïde,4,7.15,28.6
2021-06-09,MED015,Pantoprazole 40mg,Gastrique,11,7.8,85.8
2021-06-09,MED016,Sertraline 50mg,Psychiatrique,3,11.7,35.1
2021-06-09,MED017,Lansoprazole 30mg,Gastrique,6,7.15,42.9
2021-06-09,MED018,Cétirizine 10mg,Antihistaminique,17,4.55,77.35
2021-06-09,MED019,Diclofénac 50mg,Anti-inflammatoire,8,5.2,41.6
2021-06-09,MED020,Tramadol 50mg,Antalgique,5,7.8,39.0
2021-06-09,MED021,Fluconazole 150mg,Antifongique,3,13.0,39.0
2021-06-09,MED022,Ciprofloxacine 500mg,Antibiotique,4,15.6,62.4
2021-06-09,MED023,Doxycycline 100mg,Antibiotique,3,11.05,33.15
2021-06-09,MED024,Prednisolone 5mg,Corticoïde,6,5.85,35.1
2021-06-09,MED025,Vitamine D3 1000UI,Supplément,11,4.55,50.05
2021-06-09,MED026,Magnésium 300mg,Supplément,6,5.2,31.2
2021-06-09,MED027,Fer 80mg,Supplément,8,3.9,31.2
2021-06-09,MED028,Acide Folique 5mg,Supplément,4,3.25,13.0
2021-06-09,MED029,Bisoprolol 5mg,Cardiovasculaire,4,6.5,26.0
2021-06-09,MED030,Ramipril 5mg,Cardiovasculaire,5,7.15,35.75
2021-06-10,MED001,Paracétamol 500mg,Antalgique,24,3.25,78.0
2021-06-10,MED002,Amoxicilline 500mg,Antibiotique,8,10.4,83.2
2021-06-10,MED003,Ibuprofène 400mg,Anti-inflammatoire,15,4.55,68.25
2021-06-10,MED004,Oméprazole 20mg,Gastrique,10,6.5,65.0
2021-06-10,MED005,Metformine 850mg,Diabète,9,5.2,46.8
2021-06-10,MED006,Amlodipine 5mg,Cardiovasculaire,5,8.45,42.25
2021-06-10,MED007,Salbutamol Spray,Respiratoire,2,15.6,31.2
2021-06-10,MED008,Loratadine 10mg,Antihistaminique,18,5.85,105.3
2021-06-10,MED009,Vitamine C 1000mg,Supplément,10,3.9,39.0
2021-06-10,MED010,Doliprane 1000mg,Antalgique,25,3.9,97.5
2021-06-10,MED011,Augmentin 875mg,Antibiotique,6,19.5,117.0
2021-06-10,MED012,Ventoline 100mcg,Respiratoire,2,18.2,36.4
2021-06-10,MED013,Atorvastatine 20mg,Cardiovasculaire,4,9.1,36.4
2021-06-10,MED014,Lévothyroxine 50mcg,Thyroïde,5,7.15,35.75
2021-06-10,MED015,Pantoprazole 40mg,Gastrique,8,7.8,62.4
2021-06-10,MED016,Sertraline 50mg,Psychiatrique,3,11.7,35.1
2021-06-10,MED017,Lansoprazole 30mg,Gastrique,6,7.15,42.9
2021-06-10,MED018,Cétirizine 10mg,Antihistaminique,21,4.55,95.55
2021-06-10,MED019,Diclofénac 50mg,Anti-inflammatoire,7,5.2,36.4
2021-06-10,MED020,Tramadol 50mg,Antalgique,6,7.8,46.8
2021-06-10,MED021,Fluconazole 150mg,Antifongique,3,13.0,39.0
2021-06-10,MED022,Ciprofloxacine 500mg,Antibiotique,4,15.6,62.4
2021-06-10,MED023,Doxycycline 100mg,Antibiotique,4,11.05,44.2
2021-06-10,MED024,Prednisolone 5mg,Corticoïde,5,5.85,29.25
2021-06-10,MED025,Vitamine D3 1000UI,Supplément,8,4.55,36.4
2021-06-10,MED026,Magnésium 300mg,Supplément,9,5.2,46.8
2021-06-10,MED027,Fer 80mg,Supplément,5,3.9,19.5
2021-06-10,MED028,Acide Folique 5mg,Supplément,4,3.25,13.0
2021-06-10,MED029,Bisoprolol 5mg,Cardiovasculaire,5,6.5,32.5
2021-06-10,MED030,Ramipril 5mg,Cardiovasculaire,5,7.15,35.75
2021-06-11,MED001,Paracétamol 500mg,Antalgique,22,3.25,71.5
2021-06-11,MED002,Amoxicilline 500mg,Antibiotique,13,10.4,135.2
2021-06-11,MED003,Ibuprofène 400mg,Anti-inflammatoire,18,4.55,81.9
2021-06-11,MED004,Oméprazole 20mg,Gastrique,12,6.5,78.0
2021-06-11,MED005,Metformine 850mg,Diabète,10,5.2,52.0
2021-06-11,MED006,Amlodipine 5mg,Cardiovasculaire,8,8.45,67.6
2021-06-11,MED007,Salbutamol Spray,Respiratoire,4,15.6,62.4
2021-06-11,MED008,Loratadine 10mg,Antihistaminique,15,5.85,87.75
2021-06-11,MED009,Vitamine C 1000mg,Supplément,16,3.9,62.4
2021-06-11,MED010,Doliprane 1000mg,Antalgique,41,3.9,159.9
2021-06-11,MED011,Augmentin 875mg,Antibiotique,6,19.5,117.0
2021-06-11,MED012,Ventoline 100mcg,Respiratoire,3,18.2,54.6
2021-06-11,MED013,Atorvastatine 20mg,Cardiovasculaire,9,9.1,81.9
2021-06-11,MED014,Lévothyroxine 50mcg,Thyroïde,4,7.15,28.6
2021-06-11,MED015,Pantoprazole 40mg,Gastrique,13,7.8,101.4
2021-06-11,MED016,Sertraline 50mg,Psychiatrique,3,11.7,35.1
2021-06-11,MED017,Lansoprazole 30mg,Gastrique,6,7.15,42.9
2021-06-11,MED018,Cétirizine 10mg,Antihistaminique,23,4.55,104.65
2021-06-11,MED019,Diclofénac 50mg,Anti-inflammatoire,13,5.2,67.6
2021-06-11,MED020,Tramadol 50mg,Antalgique,5,7.8,39.0
2021-06-11,MED021,Fluconazole 150mg,Antifongique,4,13.0,52.0
2021-06-11,MED022,Ciprofloxacine 500mg,Antibiotique,6,15.6,93.6
2021-06-11,MED023,Doxycycline 100mg,Antibiotique,4,11.05,44.2
2021-06-11,MED024,Prednisolone 5mg,Corticoïde,5,5.85,29.25
2021-06-11,MED025,Vitamine D3 1000UI,Supplément,11,4.55,50.05
2021-06-11,MED026,Magnésium 300mg,Supplément,12,5.2,62.4
2021-06-11,MED027,Fer 80mg,Supplément,8,3.9,31.2
2021-06-11,MED028,Acide Folique 5mg,Supplément,7,3.25,22.75
2021-06-11,MED029,Bisoprolol 5mg,Cardiovasculaire,6,6.5,39.0
2021-06-11,MED030,Ramipril 5mg,Cardiovasculaire,5,7.15,35.75
2021-06-12,MED001,Paracétamol 500mg,Antalgique,26,3.25,84.5
2021-06-12,MED002,Amoxicilline 500mg,Antibiotique,7,10.4,72.8
2021-06-12,MED003,Ibuprofène 400mg,Anti-inflammatoire,15,4.55,68.25
2021-06-12,MED004,Oméprazole 20mg,Gastrique,19,6.5,123.5
2021-06-12,MED005,Metformine 850mg,Diabète,9,5.2,46.8
2021-06-12,MED006,Amlodipine 5mg,Cardiovasculaire,7,8.45,59.15
2021-06-12,MED007,Salbutamol Spray,Respiratoire,2,15.6,31.2
2021-06-12,MED008,Loratadine 10mg,Antihistaminique,20,5.85,117.0
2021-06-12,MED009,Vitamine C 1000mg,Supplément,14,3.9,54.6
2021-06-12,MED010,Doliprane 1000mg,Antalgique,40,3.9,156.0
2021-06-12,MED011,Augmentin 875mg,Antibiotique,6,19.5,117.0
2021-06-12,MED012,Ventoline 100mcg,Respiratoire,1,18.2,18.2
2021-06-12,MED013,Atorvastatine 20mg,Cardiovasculaire,6,9.1,54.6
2021-06-12,MED014,Lévothyroxine 50mcg,Thyroïde,4,7.15,28.6
2021-06-12,MED015,Pantoprazole 40mg,Gastrique,7,7.8,54.6
2021-06-12,MED016,Sertraline 50mg,Psychiatrique,3,11.7,35.1
2021-06-12,MED017,Lansoprazole 30mg,Gastrique,6,7.15,42.9
2021-06-12,MED018,Cétirizine 10mg,Antihistaminique,27,4.55,122.85
2021-06-12,MED019,Diclofénac 50mg,Anti-inflammatoire,10,5.2,52.0
2021-06-12,MED020,Tramadol 50mg,Antalgique,5,7.8,39.0
2021-06-12,MED021,Fluconazole 150mg,Antifongique,5,13.0,65.0
2021-06-12,MED022,Ciprofloxacine 500mg,Antibiotique,5,15.6,78.0
2021-06-12,MED023,Doxycycline 100mg,Antibiotique,3,11.05,33.15
2021-06-12,MED024,Prednisolone 5mg,Corticoïde,4,5.85,23.4
2021-06-12,MED025,Vitamine D3 1000UI,Supplément,9,4.55,40.95
2021-06-12,MED026,Magnésium 300mg,Supplément,7,5.2,36.4
2021-06-12,MED027,Fer 80mg,Supplément,6,3.9,23.4
2021-06-12,MED028,Acide Folique 5mg,Supplément,5,3.25,16.25
2021-06-12,MED029,Bisoprolol 5mg,Cardiovasculaire,5,6.5,32.5
2021-06-12,MED030,Ramipril 5mg,Cardiovasculaire,5,7.15,35.75
2021-06-13,MED001,Paracétamol 500mg,Antalgique,10,3.25,32.5
2021-06-13,MED002,Amoxicilline 500mg,Antibiotique,4,10.4,41.6
2021-06-13,MED003,Ibuprofène 400mg,Anti-inflammatoire,7,4.55,31.85
2021-06-13,MED004,Oméprazole 20mg,Gastrique,5,6.5,32.5
2021-06-13,MED005,Metformine 850mg,Diabète,4,5.2,20.8
2021-06-13,MED006,Amlodipine 5mg,Cardiovasculaire,2,8.45,16.9
2021-06-13,MED007,Salbutamol Spray,Respiratoire,1,15.6,15.6
2021-06-13,MED008,Loratadine 10mg,Antihistaminique,8,5.85,46.8
2021-06-13,MED009,Vitamine C 1000mg,Supplément,5,3.9,19.5
2021-06-13,MED010,Doliprane 1000mg,Antalgique,17,3.9,66.3
2021-06-13,MED011,Augmentin 875mg,Antibiotique,2,19.5,39.0
2021-06-13,MED012,Ventoline 100mcg,Respiratoire,1,18.2,18.2
2021-06-13,MED013,Atorvastatine 20mg,Cardiovasculaire,3,9.1,27.3
2021-06-13,MED014,Lévothyroxine 50mcg,Thyroïde,3,7.15,21.45
2021-06-13,MED015,Pantoprazole 40mg,Gastrique,4,7.8,31.2
2021-06-13,MED016,Sertraline 50mg,Psychiatrique,2,11.7,23.4
2021-06-13,MED017,Lansoprazole 30mg,Gastrique,4,7.15,28.6
2021-06-13,MED018,Cétirizine 10mg,Antihistaminique,10,4.55,45.5
2021-06-13,MED019,Diclofénac 50mg,Anti-inflammatoire,4,5.2,20.8
2021-06-13,MED020,Tramadol 50mg,Antalgique,3,7.8,23.4
2021-06-13,MED021,Fluconazole 150mg,Antifongique,2,13.0,26.0
2021-06-13,MED022,Ciprofloxacine 500mg,Antibiotique,2,15.6,31.2
2021-06-13,MED023,Doxycycline 100mg,Antibiotique,2,11.05,22.1
2021-06-13,MED024,Prednisolone 5mg,Corticoïde,2,5.85,11.7
2021-06-13,MED025,Vitamine D3 1000UI,Supplément,4,4.55,18.2
2021-06-13,MED026,Magnésium 300mg,Supplément,3,5.2,15.6
2021-06-13,MED027,Fer 80mg,Supplément,4,3.9,15.6
2021-06-13,MED028,Acide Folique 5mg,Supplément,2,3.25,6.5
2021-06-13,MED029,Bisoprolol 5mg,Cardiovasculaire,2,6.5,13.0
2021-06-13,MED030,Ramipril 5mg,Cardiovasculaire,2,7.15,14.3
2021-06-14,MED001,Paracétamol 500mg,Antalgique,31,3.25,100.75
2021-06-14,MED002,Amoxicilline 500mg,Antibiotique,9,10.4,93.6
2021-06-14,MED003,Ibuprofène 400mg,Anti-inflammatoire,21,4.55,95.55
2021-06-14,MED004,Oméprazole 20mg,Gastrique,13,6.5,84.5
2021-06-14,MED005,Metformine 850mg,Diabète,7,5.2,36.4
2021-06-14,MED006,Amlodipine 5mg,Cardiovasculaire,6,8.45,50.7
2021-06-14,MED007,Salbutamol Spray,Respiratoire,4,15.6,62.4
2021-06-14,MED008,Loratadine 10mg,Antihistaminique,18,5.85,105.3
2021-06-14,MED009,Vitamine C 1000mg,Supplément,16,3.9,62.4
